DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 07:22:40,500,758,243,1001.943,65.503,379,82,31078,0,0,0.193,4.067
2025-02-28 07:22:42,500,830,158,1001.425,66.323,415,82,34030,0,0,0.171,0.454
2025-02-28 07:22:44,500,171,813,1015.474,76.74,85.5,80.485,6881.5,0,0,0.216,43.263
2025-02-28 07:22:46,500,997,0,1007.109,80.695,498.5,81.899,40826.5,0,0,0.182,6.671
2025-02-28 07:22:48,500,645,339,1006.746,63.98,322.5,82,26445,0,0,0.157,0.468
2025-02-28 07:22:50,500,612,392,1005.807,75.735,306,81.533,24949,0,0,0.167,12.606
2025-02-28 07:22:52,500,1006,0,999.223,65.459,503,81,40743,0,0,0.174,0.411
2025-02-28 07:22:54,500,276,725,1007.511,66.453,138,81,11178,0,0,0.178,13.935
2025-02-28 07:22:56,500,1959,51,1002.354,66.485,979.5,80.382,78734.5,0,0,0.164,1.478
2025-02-28 07:22:58,500,525,476,1003.474,67.183,262.5,80,21000,0,0,0.145,5.463
2025-02-28 07:23:00,500,987,0,1005.007,67.098,493.5,80,39480,0,0,0.203,1.067
2025-02-28 07:23:02,500,672,312,1006.845,65.576,336,79.981,26873.5,0,0,0.195,3.949
2025-02-28 07:23:04,500,929,77,1005.394,66.967,464.5,79,36695.5,0,0,0.164,2.087
2025-02-28 07:23:06,500,1012,0,998.078,64.97,506,79,39974,0,0,0.164,1.151
2025-02-28 07:23:08,500,729,260,999.374,66.602,364.5,80.082,29190,0,0,0.178,4.656
2025-02-28 07:23:10,500,997,0,1000.415,66.631,498.5,81,40378.5,0,0,0.174,0.876
2025-02-28 07:23:12,500,996,3,1002.567,65.483,498,81,40338,0,0,0.159,1.178
2025-02-28 07:23:14,500,971,19,1006.349,68.549,485.5,81.094,39371,0,0,0.181,3.384
2025-02-28 07:23:16,500,1003,0,1002.4,65.02,501.5,81,40621.5,0,0,0.192,1.135
2025-02-28 07:23:18,500,957,40,1003.168,64.206,478.5,81,38758.5,0,0,0.207,1.226
2025-02-28 07:23:20,500,1000,0,1007.163,72.005,500,81.001,40500.5,0,0,0.197,4.922
2025-02-28 07:23:22,500,1005,0,1001.713,65.29,502.5,81,40702.5,0,0,0.177,1.182
2025-02-28 07:23:24,500,994,5,999.74,65.984,497,81,40257,0,0,0.172,0.677
